user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
2644,4324.7,2161.967485879471,0.6026616499442586,0.8,2577.1,1.6,51.8,166.8,0.4904226016213076,980.4252805735515,0.000219675623345053
3411,4324.7,2161.9714174798887,0.6026616499442586,0.8,3088.9,4.9,50.2,12.5,1.0075177541626341,69.03961398758821,0.00023900917812701811
2684,4324.6,2161.8613831603543,0.6026477146042364,0.8,2503.8,2.2,46.7,44.7,0.7599722540153389,274.9956945451236,8.760918433501368e-05
5786,4324.6,2161.844915806867,0.6026477146042364,0.8,2541.1,1.7,50.2,121.8,0.5589143547179743,770.1485437151946,0.0001952143249398696
5669,4324.5,2161.830763496532,0.602633779264214,0.8,2569.1,2.9,51.4,0.9,1.8887265817843917,2.903786173301455,3.688316787705369e-05
1934,4324.5,2161.848387375951,0.602633779264214,0.8,2650.8,4.3,52.7,2.5,1.4992582001220995,16.31424346378534,0.0003604288470820255
3450,4324.5,2161.596551163052,0.602633779264214,0.8,2574.4,4.4,52.3,0.2,1.310564112075164,1.8472241365791358,4.357682002367416e-05
1352,4324.4,2161.922117006068,0.6026198439241917,0.8,2570.3,1.6,52.2,163.1,0.5021248140038024,1063.6625900434221,0.00023672984016149076
5700,4324.3,2161.7271821393188,0.6026059085841695,0.8,2573.1,1.6,52.7,197.7,0.4671968935542938,1228.6867031258976,0.00031244075797668184
2718,4324.2,2161.7543246169303,0.6025919732441471,0.8,3110.1,5.3,56.0,3.5,1.3055454006131668,22.409126736598605,0.00013330972785275595
4505,4323.8,2161.4978510283095,0.602536231884058,0.8,3080.3,5.2,52.4,4.9,1.194437697314683,32.94917818153756,0.00014976704346397106
61,4323.7,2161.4711217131726,0.6025222965440357,0.8,2581.6,1.6,55.4,190.7,0.4631789425770336,1164.239104118547,0.0002656333786800409
1410,4323.6,2161.3745718870664,0.6025083612040134,0.8,2631.8,2.4,53.1,3.4,1.381923037919253,27.23907215920631,3.595212929849946e-05
1726,4323.5,2161.3873900807325,0.602494425863991,0.8,2583.9,1.6,49.3,189.2,0.46440136034404655,1155.6836444426594,0.00025954733950760817
1005,4323.5,2161.389842208018,0.602494425863991,0.8,3076.3,5.1,51.5,18.9,0.8306620852288265,109.68487598825962,0.00038281926733999103
1618,4323.5,2161.4300011797745,0.602494425863991,0.8,2554.6,1.6,49.5,113.0,0.5768597216043231,725.778613961689,0.0001708510276442638
6430,4323.4,2161.2433551083504,0.6024804905239687,0.8,2597.1,2.4,56.4,9.4,1.1220610627735739,64.21824333993013,4.415285692979582e-05
5502,4323.3,2161.219611700764,0.6024665551839465,0.8,2566.6,1.6,51.3,149.0,0.5148952898585806,914.0018824827768,0.0002059534834676658
5046,4323.2,2161.2029890780736,0.6024526198439242,0.8,2586.1,1.6,52.0,191.3,0.47202320132895137,1212.8571040979134,0.0002744242649917845
4015,4323.1,2161.247484671758,0.6024386845039019,0.8,2549.3,1.6,53.7,94.3,0.6068693970454638,602.1286930256622,0.00016158200274784176
4920,4323.0,2161.08602327626,0.6024247491638796,0.8,2572.7,1.6,47.9,162.7,0.4991421373549932,1025.9313292648733,0.00023013933484541583
6836,4323.0,2161.055991870641,0.6024247491638796,0.8,2562.4,1.6,51.6,136.1,0.5321785331954605,851.5610463802602,0.00019873817934657398
5163,4322.9,2160.9968741300854,0.6024108138238573,0.8,2566.8,1.6,51.4,150.6,0.5107585637657167,902.1182938532542,0.0002078249763024297
3352,4322.7,2160.989312791713,0.6023829431438127,0.8,2543.4,1.6,49.7,77.9,0.6454199817212298,502.1280868578538,0.00013954684224537337
6767,4322.6,2160.8332281784265,0.6023690078037904,0.8,2525.6,1.8,49.0,63.3,0.684107313535609,394.7602152434763,0.00010129959501035531
185,4322.4,2160.58548546453,0.6023411371237458,0.8,3058.5,5.6,52.2,0.9,1.5865120021526122,6.608050560292267,4.7071779773244344e-05
4217,4322.1,2160.593874378061,0.602299331103679,0.8,2564.1,1.6,52.0,171.5,0.49166918742212967,1034.1724846620991,0.00023090934679919
5948,4322.0,2160.549189442351,0.6022853957636566,0.8,2550.5,1.6,51.3,159.0,0.5008100570733551,953.6500122030383,0.00021676704822335533
4655,4321.8,2160.498266604257,0.6022575250836121,0.8,2567.2,1.6,48.5,162.7,0.496886336220528,1038.8344127708554,0.00023371314631464527
6288,4321.8,2160.5249732414572,0.6022575250836121,0.8,2595.5,1.6,53.8,225.1,0.43130553956936696,1396.0759146074818,0.00033213309886302007
2287,4321.8,2160.50803284783,0.6022575250836121,0.8,3094.5,4.9,52.0,6.1,1.1762062179190766,40.835224055824554,0.00014959522107765798
1741,4321.6,2160.3835863105423,0.6022296544035675,0.8,2551.8,1.7,51.9,122.1,0.5559353490019465,728.5026887067996,0.000215888869262077
2843,4321.5,2160.280965522772,0.6022157190635451,0.8,2589.3,1.6,54.5,226.4,0.4352819223030994,1383.3920822026591,0.00033892074449661804
3024,4321.2,2160.4447597659146,0.6021739130434782,0.8,2559.0,1.6,56.2,154.8,0.5083654791898579,944.3002660163581,0.00021210811314548067
6803,4321.1,2160.0954816859366,0.602159977703456,0.8,2579.1,1.6,49.8,194.9,0.45762272623600087,1261.692617200219,0.00029030787788064064
6382,4321.1,2160.226629314619,0.602159977703456,0.8,2515.4,2.4,52.3,31.5,0.8289159501829104,192.17834980677128,6.193935914600721e-05
296,4321.0,2160.0516660487547,0.6021460423634337,0.8,2539.0,1.9,52.6,72.5,0.6614044272180131,440.4506438446058,0.00011021324176830932
1215,4320.9,2160.1134437802107,0.6021321070234114,0.8,2522.6,2.0,48.6,46.9,0.7484997947417487,278.6511883825479,7.888982584451353e-05
465,4320.7,2159.6844700094503,0.6021042363433667,0.8,2607.7,5.3,56.1,0.2,0.9376241539319619,1.0282314381640068,3.098383164867926e-05
5816,4320.7,2155.6530356251674,0.6021042363433667,0.8,2588.6,4.8,58.9,1.0,1.4818029634555046,4.749754480010977,9.362122853899214e-05
4304,4320.4,2159.7914806758545,0.6020624303232999,0.8,2546.0,1.6,48.8,112.3,0.5735558947770711,733.3297130999102,0.00017648439895640608
5416,4320.2,2159.64760088307,0.6020345596432553,0.8,2527.1,1.8,51.7,71.4,0.6654257018106526,447.3135380465054,0.00012984727281554602
6506,4320.2,2159.724463907375,0.6020345596432553,0.8,2575.3,4.1,54.1,0.5,1.2401751857415613,0.6117753083455111,2.317788991587031e-05
3941,4320.0,2159.5725502978594,0.6020066889632107,0.8,2581.2,1.6,52.2,204.2,0.4504685393835096,1283.8046456951135,0.00029059851816599523
156,4319.9,2159.5583553124934,0.6019927536231884,0.8,2568.3,1.6,53.3,201.4,0.4566888282676501,1264.5764342245964,0.0002847791980239673
5848,4319.8,2159.456635359923,0.6019788182831661,0.8,2525.3,1.9,53.4,76.9,0.6496508274144892,494.16721540597064,0.00012093206491360879
217,4319.7,2159.404457252045,0.6019648829431438,0.8,2555.5,1.6,46.9,148.2,0.5219298747698788,957.5772162036943,0.00021469356160448689
752,4319.6,2159.4284521604322,0.6019509476031216,0.8,2564.7,1.6,53.4,191.5,0.4621217669589,1218.1840419433283,0.00027570671814398256
41,4319.3,2159.237182432722,0.6019091415830546,0.8,3111.0,5.7,57.4,1.5,1.4090023447092024,7.5961979578287275,4.584509644019083e-05
5897,4319.3,2159.226854686649,0.6019091415830546,0.8,2533.6,2.4,52.9,39.0,0.7932114074017762,245.37003309153158,7.203380505261045e-05
