user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
976,989.7,329.57716850534416,0.8554019014693173,0.9,890.5,2.7,47.3,16.65,0.7811894115616854,378.23051814681804,0.0006842272841069532
2269,989.7,329.5836919509216,0.8554019014693173,0.9,865.85,2.7,47.25,37.1,0.5798686938939049,827.7147294545866,0.0011314128346422794
5893,989.65,329.56854749808883,0.8553586862575626,0.9,862.4,2.7,49.15,37.7,0.573111417594769,819.9322325851655,0.0011217064340120271
6876,989.65,329.5694577778711,0.8553586862575626,0.9,857.75,2.7,47.05,36.6,0.5776932785976672,816.6874516276841,0.0011150358259896793
4037,989.65,329.58751114081974,0.8553586862575626,0.9,860.3,2.7,46.2,38.95,0.5659765109067152,840.5628237511612,0.00115864060206103
5760,989.65,329.58280825916876,0.8553586862575626,0.9,871.0,2.7,43.1,30.25,0.6325346636409496,675.4487132278433,0.0009306053161979355
6431,989.6,329.5609807000823,0.8553154710458082,0.9,863.7,2.7,48.25,37.9,0.5767095673577163,816.6013359679553,0.0011163343689063107
1160,989.6,329.55521540403515,0.8553154710458082,0.9,891.9,2.7,47.05,15.95,0.8010746040368133,334.9990543614055,0.0005233747679527156
165,989.6,329.54140862720124,0.8553154710458082,0.9,860.95,2.7,44.45,37.2,0.5755595764434055,823.22478716864,0.0011249170067866025
1534,989.6,329.55324304275933,0.8553154710458082,0.9,855.55,2.7,46.45,40.3,0.5544451873455974,875.8487869556925,0.0012300330603519478
4630,989.6,329.55627743983274,0.8553154710458082,0.9,866.1,2.7,50.0,32.35,0.6116809365135594,749.7921284329934,0.0010246230892360484
2687,989.6,329.55627743983274,0.8553154710458082,0.9,872.25,2.7,51.0,27.9,0.6477796492604833,626.3837206381422,0.0008705223209490701
639,989.6,329.54899483991755,0.8553154710458082,0.9,859.5,2.7,45.8,41.3,0.5507802732772245,893.4227763648697,0.001332495445903857
5622,989.6,329.55111894818384,0.8553154710458082,0.9,893.95,2.7,42.4,16.6,0.7855574502977942,395.80625177503686,0.0005947430283263995
3921,989.6,329.5571877535066,0.8553154710458082,0.9,864.15,2.7,46.45,34.6,0.5993093087491369,744.8620349353531,0.0010181799025749296
5586,989.55,329.5534061423125,0.8552722558340535,0.9,880.25,2.7,47.25,21.85,0.7105490207490912,493.0832836255299,0.0007100612314807524
1758,989.55,329.5338336195542,0.8552722558340535,0.9,861.7,2.7,46.05,35.15,0.5899290228340365,743.7738499108953,0.001017231959853458
127,989.55,329.5307990158128,0.8552722558340535,0.9,860.45,2.7,46.95,37.7,0.572091894481178,818.131541972752,0.00111830554369019
1712,989.55,329.5474889905854,0.8552722558340535,0.9,861.0,2.7,45.45,35.2,0.5897189471119512,802.789946915468,0.0012046768022013809
3506,989.55,329.5367164672247,0.8552722558340535,0.9,865.2,2.7,46.75,37.35,0.5780536449825653,835.7917934266444,0.0011456631048310279
981,989.5,329.51805716834394,0.8552290406222991,0.9,862.95,2.7,44.55,35.9,0.5845283141164218,805.2976846079946,0.001099093989974567
3706,989.5,329.5242783164846,0.8552290406222991,0.9,862.8,3.5,45.25,1.25,1.5087440543095978,31.447103129150356,0.00016827360693548706
925,989.5,329.5213953599978,0.8552290406222991,0.9,879.7,2.7,44.5,25.1,0.6773198954646966,601.0126685590332,0.0008398211615496731
6265,989.45,329.50060318609434,0.8551858254105446,0.9,859.65,3.4,48.6,1.45,1.4682777691666464,30.916366892262918,0.0001675644794343107
4386,989.45,329.50530724102157,0.8551858254105446,0.9,875.95,2.95,45.15,2.7,1.2877190913590257,76.26989015423122,0.00022118965250505585
1105,989.45,329.50060318609434,0.8551858254105446,0.9,863.3,2.7,47.15,38.0,0.5751939069769879,808.1307246455889,0.0011029908422276783
4882,989.45,329.4951403283515,0.8551858254105446,0.9,862.75,2.7,46.35,35.3,0.5916207466765577,756.4072706467571,0.0010332953556556773
6603,989.45,329.5018171421821,0.8551858254105446,0.9,868.25,2.7,42.9,32.95,0.6069154000547132,711.9037529579226,0.0009771488046349626
5182,989.45,329.5059142109592,0.8551858254105446,0.9,873.05,2.7,45.35,28.45,0.6429283247676401,630.7698741163899,0.0008759069334869045
709,989.45,329.5024241185488,0.8551858254105446,0.9,863.6,2.7,44.3,36.55,0.5849382815373895,808.1470321276602,0.0011033573205594784
5693,989.45,329.5015136535795,0.8551858254105446,0.9,894.3,2.7,46.75,14.75,0.8205709267613607,360.64067800481246,0.0005533788092987397
1161,989.4,329.48359594978325,0.85514261019879,0.9,863.7,2.7,48.85,36.7,0.5806245124321779,818.4916100115979,0.0011188940546496134
5345,989.4,329.4825336797081,0.85514261019879,0.9,860.75,2.7,49.05,36.75,0.5797207380911721,856.361046993341,0.0011807352167442211
2506,989.4,329.4983156254368,0.85514261019879,0.9,865.85,2.7,45.85,38.0,0.577561206034487,876.4307777213745,0.0012139477757342274
1590,989.4,329.4861757342787,0.85514261019879,0.9,858.5,2.7,46.1,38.0,0.5733131810942458,856.0450237539243,0.0011763989418100225
7159,989.4,329.47828456515913,0.85514261019879,0.9,873.25,2.7,46.25,26.7,0.6604744748340835,601.2265716506882,0.0008402273811243405
3520,989.4,329.48996949831417,0.85514261019879,0.9,883.15,2.7,46.65,20.65,0.7229329773209652,443.7089597970843,0.0006513908004493513
